t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
8.148648,-57.179222,10.989973,-0.001274,1.302846,4.690245,0.467237,0.702107,0,trail,8
8.181435,-57.136467,11.011715,-0.001440,1.337897,4.816428,0.450548,0.685822,0,trail,8
8.214379,-57.096748,11.033046,-0.001342,1.334606,4.804581,0.452767,0.723607,0,trail,8
8.247679,-57.061253,11.052182,-0.001448,1.385405,4.987459,0.427528,0.742129,0,trail,8
8.280955,-57.017605,11.077904,-0.001428,1.386420,4.991112,0.412374,0.762494,0,trail,8
8.313733,-56.982586,11.098783,-0.001521,1.423496,5.124584,0.365194,0.768318,0,trail,8
8.346745,-56.941360,11.123440,-0.001458,1.467768,5.283963,0.257710,0.802190,0,trail,8
8.379620,-56.893211,11.153056,-0.001486,1.524903,5.489651,0.227586,0.798579,0,trail,8
8.412564,-56.858292,11.176206,-0.001567,1.514166,5.450998,0.231529,0.818358,0,trail,8
8.445600,-56.813217,11.205672,-0.001609,1.551760,5.586337,0.201697,0.817047,0,trail,8
8.478624,-56.768757,11.234764,-0.001762,1.587211,5.713959,0.162150,0.846482,0,trail,8
8.511327,-56.721703,11.267003,-0.001681,1.650239,5.940861,0.159390,0.807955,0,trail,8
8.544492,-56.678661,11.296338,-0.002113,1.676728,6.036220,0.130991,0.823268,0,trail,8
8.577477,-56.631550,11.330070,-0.001911,1.696133,6.106080,0.175850,0.782991,0,trail,8
8.610989,-56.583275,11.363530,-0.001923,1.746194,6.286297,0.100149,0.796832,0,trail,8
8.643562,-56.536499,11.397383,-0.001699,1.758220,6.329593,0.059706,0.768119,0,trail,8
8.676863,-56.491131,11.430356,-0.001951,1.810365,6.517314,-0.010920,0.812223,0,trail,8
8.710004,-56.444351,11.464322,-0.002052,1.811131,6.520073,0.036266,0.726676,0,trail,8
8.742358,-56.394375,11.499991,-0.001686,1.825464,6.571670,-0.071894,0.757439,0,trail,8
8.775374,-56.344841,11.535232,-0.001354,1.854550,6.676379,0.009816,0.793654,0,trail,8
8.808710,-56.292812,11.572019,-0.001506,1.884824,6.785365,0.019791,0.786836,0,trail,8
8.841481,-56.246273,11.605571,-0.001477,1.891809,6.810511,0.063339,0.791620,0,trail,8
8.874862,-56.187946,11.647407,-0.001669,1.959443,7.053996,-0.054325,0.785757,0,trail,8
8.907948,-56.136921,11.684902,-0.001747,1.951662,7.025983,-0.043682,0.791341,0,trail,8
8.940236,-56.093811,11.714601,-0.001583,1.947570,7.011252,-0.085684,0.748702,0,trail,8
8.973483,-56.036613,11.755183,-0.001537,2.022004,7.279214,-0.141858,0.766276,0,trail,8
9.007199,-55.973461,11.798425,-0.001860,1.997134,7.189683,-0.149456,0.701437,0,trail,8
9.040758,-55.918625,11.833616,-0.001654,1.991259,7.168534,-0.151947,0.601802,0,trail,8
9.072864,-55.867630,11.866235,-0.001343,1.994636,7.180689,-0.172712,0.641583,0,trail,8
9.105875,-55.813953,11.899282,-0.001312,1.982510,7.137034,-0.154079,0.628639,0,trail,8
9.138522,-55.760502,11.931503,-0.001092,1.948667,7.015201,-0.176870,0.572455,0,trail,8
9.171360,-55.701019,11.965896,-0.000896,1.939387,6.981795,-0.125533,0.527852,0,trail,8
9.204743,-55.648132,11.995428,-0.000785,1.914476,6.892113,-0.146684,0.574103,0,trail,8
9.237799,-55.595230,12.024255,-0.000688,1.883256,6.779722,-0.192877,0.514150,0,trail,8
9.271096,-55.540764,12.052547,-0.000542,1.853523,6.672683,-0.277623,0.572746,0,trail,8
9.303239,-55.487206,12.078814,-0.000329,1.806987,6.505152,-0.263537,0.500144,0,trail,8
9.336272,-55.435898,12.101691,-0.000053,1.758054,6.328995,-0.286213,0.461736,0,trail,8
9.370027,-55.373158,12.127406,-0.000050,1.737316,6.254339,-0.322436,0.440835,0,trail,8
9.402261,-55.329082,12.144162,-0.000161,1.716922,6.180919,-0.282620,0.390305,0,trail,8
9.435718,-55.275497,12.162281,0.000015,1.666083,5.997900,-0.290896,0.340274,0,trail,8
9.468314,-55.223877,12.178406,0.000033,1.625105,5.850378,-0.335556,0.329069,0,trail,8
9.501796,-55.165424,12.193919,0.000260,1.560957,5.619444,-0.341839,0.284413,0,trail,8
9.534613,-55.124184,12.203043,0.000344,1.511974,5.443106,-0.364785,0.251563,0,trail,8
9.567718,-55.071724,12.213139,0.000434,1.447318,5.210346,-0.279825,0.232348,0,trail,8
