t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
6.956364,-66.236320,92.169380,-0.001844,1.978667,7.123202,-0.292495,0.863530,0,trail,9
6.989211,-66.283447,92.124039,-0.001837,2.025301,7.291084,-0.286156,0.864606,0,trail,9
7.022397,-66.332283,92.078995,-0.001812,2.048942,7.376192,-0.285583,0.876331,0,trail,9
7.055662,-66.381615,92.034508,-0.001794,2.098188,7.553477,-0.305687,0.879423,0,trail,9
7.088368,-66.430016,91.991837,-0.001761,2.131446,7.673204,-0.313280,0.881734,0,trail,9
7.121171,-66.483444,91.945587,-0.002063,2.141009,7.707631,-0.294522,0.891692,0,trail,9
7.155067,-66.545326,91.897156,-0.001571,2.165684,7.796463,-0.264434,0.794123,0,trail,9
7.188170,-66.601067,91.852547,-0.001878,2.223185,8.003466,-0.273232,0.858605,0,trail,9
7.221293,-66.652100,91.814049,-0.001831,2.195488,7.903757,-0.291125,0.845745,0,trail,9
7.254749,-66.721619,91.764015,-0.001522,2.260875,8.139148,-0.263826,0.831866,0,trail,9
7.287206,-66.777908,91.723686,-0.001644,2.272039,8.179340,-0.279537,0.872255,0,trail,9
7.320869,-66.838669,91.681625,-0.001594,2.319910,8.351675,-0.295354,0.883395,0,trail,9
7.353305,-66.910049,91.632332,-0.001726,2.385619,8.588227,-0.291211,0.921069,0,trail,9
7.386494,-66.969322,91.593788,-0.001920,2.389329,8.601585,-0.264934,0.898315,0,trail,9
7.419628,-67.039795,91.548180,-0.001979,2.423627,8.725056,-0.273255,0.891048,0,trail,9
7.452308,-67.107170,91.506264,-0.001914,2.437242,8.774071,-0.271981,0.875103,0,trail,9
7.485817,-67.178848,91.462013,-0.001800,2.505844,9.021037,-0.303541,0.875200,0,trail,9
7.518233,-67.247955,91.420616,-0.001808,2.527591,9.099329,-0.314223,0.929389,0,trail,9
7.552082,-67.317413,91.380348,-0.001830,2.565472,9.235698,-0.275315,0.903835,0,trail,9
7.585387,-67.399986,91.335724,-0.001734,2.567900,9.244441,-0.244601,0.866068,0,trail,9
7.618131,-67.475082,91.295372,-0.001845,2.599654,9.358754,-0.233467,0.890957,0,trail,9
7.651621,-67.547882,91.257423,-0.001773,2.648069,9.533048,-0.222167,0.889246,0,trail,9
7.684132,-67.632927,91.213638,-0.001701,2.687790,9.676045,-0.233142,0.918092,0,trail,9
7.717920,-67.707390,91.176079,-0.001679,2.720838,9.795016,-0.200209,0.885245,0,trail,9
7.750268,-67.793694,91.133759,-0.001777,2.744310,9.879517,-0.181533,0.937250,0,trail,9
7.783366,-67.870285,91.097137,-0.001734,2.747064,9.889431,-0.212215,0.893278,0,trail,9
7.816500,-67.961052,91.053673,-0.001784,2.808663,10.111186,-0.228187,0.914109,0,trail,9
7.849173,-68.028572,91.023819,-0.001866,2.781389,10.012999,-0.171923,0.922139,0,trail,9
7.882423,-68.126205,90.981163,-0.001794,2.833599,10.200958,-0.155023,0.903490,0,trail,9
7.916071,-68.209068,90.945435,-0.001789,2.870239,10.332862,-0.156656,0.950000,0,trail,9
7.949897,-68.291801,90.910721,-0.001828,2.892476,10.412915,-0.128614,0.950000,0,trail,9
7.982905,-68.386589,90.871788,-0.001889,2.938813,10.579727,-0.082263,0.942503,0,trail,9
8.016042,-68.476967,90.835876,-0.001688,2.986341,10.750826,-0.025307,0.915197,0,trail,9
8.048380,-68.580093,90.794365,-0.001714,2.988452,10.758427,-0.056342,0.934677,0,trail,9
8.081460,-68.667389,90.759499,-0.001619,2.962663,10.665586,-0.012987,0.884595,0,trail,9
8.115051,-68.751854,90.727089,-0.001359,2.969100,10.688761,0.039508,0.861224,0,trail,9
8.147799,-68.841774,90.691338,-0.001358,2.949741,10.619069,0.013963,0.883401,0,trail,9
8.180411,-68.938240,90.652771,-0.001198,2.963304,10.667896,0.096697,0.803508,0,trail,9
8.213264,-69.020782,90.618965,-0.001092,2.952091,10.627528,0.099397,0.768573,0,trail,9
8.246348,-69.115646,90.579376,-0.001085,2.953570,10.632853,0.125346,0.752514,0,trail,9
8.279601,-69.211952,90.537949,-0.001091,2.934631,10.564673,0.145182,0.749739,0,trail,9
8.312431,-69.299263,90.499390,-0.000957,2.918520,10.506670,0.181693,0.737942,0,trail,9
8.346109,-69.382370,90.461037,-0.000813,2.914682,10.492857,0.213962,0.740767,0,trail,9
8.379754,-69.476105,90.416687,-0.000769,2.876135,10.354086,0.181347,0.732799,0,trail,9
8.413086,-69.556480,90.376495,-0.000663,2.895706,10.424541,0.210122,0.728640,0,trail,9
8.446699,-69.641350,90.332642,-0.000632,2.850045,10.260163,0.198730,0.705732,0,trail,9
8.479445,-69.718651,90.290825,-0.000467,2.817292,10.142252,0.205226,0.675658,0,trail,9
